,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
3171,23.83888888888889,23.83888888888889,0.41,8.6618,343.0,10.3523,1022.4
3172,7.96111111111111,5.2888888888888905,0.81,15.955100000000002,31.0,9.982,1021.61
3173,7.716666666666668,5.183333333333334,0.84,14.5222,291.0,11.4471,1011.17
3174,-1.1388888888888893,-4.922222222222222,0.89,11.0285,21.0,9.8532,990.93
3175,24.972222222222218,24.972222222222218,0.22,13.524,295.0,10.3523,1010.63
3176,17.872222222222227,17.872222222222227,0.58,11.1895,223.0,15.826300000000002,1011.77
3177,11.533333333333333,11.533333333333333,0.8,1.1109,167.0,15.826300000000002,1025.82
3178,6.949999999999998,4.488888888888888,0.74,12.8961,150.0,15.021300000000002,1034.49
3179,13.77222222222222,13.77222222222222,0.94,6.1502,230.0,7.905100000000001,1015.8
3180,-1.083333333333333,-6.15,0.88,17.291400000000007,8.0,6.117999999999999,1018.6
3181,-3.888888888888889,-7.227777777777778,0.85,7.840700000000001,358.0,5.9731000000000005,1039.06
3182,4.249999999999999,1.8222222222222229,0.69,9.821,254.0,9.982,1007.49
3183,6.133333333333333,4.533333333333331,0.86,7.7924000000000015,60.0,8.1305,1021.7
3184,2.7833333333333323,-3.0388888888888883,0.7,32.361000000000004,299.0,15.1823,1019.71
3185,12.533333333333335,12.533333333333335,0.64,39.9924,159.0,10.3684,1004.63
3186,32.03333333333333,34.361111111111114,0.5,7.550900000000001,195.0,11.27,1011.07
3187,20.98888888888889,20.98888888888889,0.62,15.117900000000002,359.0,11.3988,1015.33
3188,4.477777777777779,1.3222222222222235,0.83,13.7494,176.0,8.5652,1019.86
3189,22.36111111111111,22.36111111111111,0.48,7.583100000000001,72.0,11.4471,1017.54
3190,15.972222222222221,15.972222222222221,0.82,12.5902,339.0,11.0768,1014.78
3191,3.333333333333333,-0.7055555555555553,0.89,17.71,10.0,4.508,998.9
3192,22.777777777777782,22.777777777777782,0.34,17.1626,340.0,10.2557,1025.43
3193,7.666666666666665,7.666666666666665,0.96,3.1234,219.0,3.5581,1025.21
3194,9.377777777777778,9.377777777777778,0.89,3.0589999999999997,352.0,6.2951000000000015,1023.41
3195,9.305555555555557,7.6722222222222225,0.93,10.835300000000002,198.0,4.588500000000002,1014.27
3196,8.916666666666664,6.622222222222224,0.92,14.7798,318.0,13.6528,1007.98
3197,15.555555555555555,15.555555555555555,0.62,19.9479,318.0,15.150100000000002,1015.41
3198,18.200000000000006,18.200000000000006,0.94,3.0589999999999997,221.0,8.629600000000002,1014.89
3199,5.377777777777778,2.3611111111111107,0.81,14.1358,268.0,9.9015,1013.39
3200,12.733333333333334,12.733333333333334,0.59,7.953400000000001,169.0,10.2557,1018.02
3201,7.127777777777776,4.516666666666668,0.89,14.1358,39.0,15.134000000000002,996.16
3202,12.777777777777779,12.777777777777779,0.72,9.016,9.0,11.27,1017.27
3203,2.7333333333333343,-0.6500000000000009,0.83,12.88,90.0,9.982,1012.19
3204,23.055555555555557,23.055555555555557,0.65,10.9319,50.0,15.826300000000002,1014.29
3205,15.18888888888889,15.18888888888889,0.67,6.2307000000000015,308.0,15.3111,1013.62
3206,22.738888888888887,22.738888888888887,0.66,15.633100000000002,350.0,9.982,1016.74
3207,2.2222222222222223,-2.938888888888888,0.72,24.15,190.0,11.27,1004.9
3208,-9.883333333333333,-15.344444444444445,0.81,10.706500000000002,10.0,10.0303,1026.42
3209,22.133333333333336,22.133333333333336,0.27,7.438200000000001,8.0,10.3684,1022.66
3210,13.416666666666664,13.416666666666664,0.82,11.0929,30.0,15.826300000000002,1015.11
3211,2.3277777777777766,-1.35,0.84,13.9909,200.0,7.5992,1020.55
3212,7.777777777777778,5.4944444444444445,0.4,12.88,0.0,9.982,1023.0
3213,11.08888888888889,11.08888888888889,0.92,4.717300000000002,327.0,7.969500000000001,1010.48
3214,12.572222222222226,12.572222222222226,0.7,8.4847,53.0,9.982,1024.89
3215,9.916666666666666,9.016666666666664,1.0,7.550900000000001,140.0,8.05,1019.52
3216,24.98333333333333,24.98333333333333,0.31,5.635000000000002,322.0,10.3684,1022.95
3217,21.15555555555555,21.15555555555555,0.72,25.1804,290.0,9.982,1008.04
3218,8.238888888888887,8.238888888888887,0.93,3.22,120.0,14.731500000000002,1029.02
3219,26.18333333333333,26.18333333333333,0.59,15.6009,231.0,16.1,1012.07
3220,3.2833333333333314,-0.2055555555555561,0.9,14.1358,159.0,14.329,1007.93
3221,13.888888888888891,13.888888888888891,0.9,4.83,330.0,9.982,1019.4
3222,21.06111111111111,21.06111111111111,0.46,30.879800000000003,310.0,9.982,1020.23
3223,26.71666666666667,28.127777777777773,0.66,4.9105,266.0,10.3523,1014.33
3224,27.694444444444446,27.866666666666664,0.47,10.9319,149.0,15.826300000000002,1016.26
3225,16.927777777777774,16.927777777777774,0.35,14.2163,288.0,10.3684,1019.77
3226,-2.7999999999999994,-7.3055555555555545,0.71,12.5419,30.0,10.8997,1008.26
3227,6.438888888888892,4.216666666666669,0.73,10.8997,300.0,15.826300000000002,1018.47
3228,13.822222222222226,13.822222222222226,0.53,19.7064,137.0,10.3523,1033.07
3229,-5.46111111111111,-5.46111111111111,0.77,3.944500000000001,355.0,15.150100000000002,1038.03
3230,10.027777777777775,10.027777777777775,0.89,2.8658,148.0,15.826300000000002,1021.41
3231,12.761111111111115,12.761111111111115,0.78,21.090999999999998,348.0,11.27,1022.15
3232,0.5555555555555556,-2.8833333333333337,0.89,11.0124,152.0,15.826300000000002,1014.95
3233,12.872222222222225,12.872222222222225,0.45,4.4114,12.0,16.1,1027.9
3234,4.73888888888889,4.73888888888889,1.0,1.2719,84.0,0.0322,1029.38
3235,5.350000000000001,4.000000000000002,0.93,6.44,160.0,0.6279,1025.11
3236,27.73333333333333,27.16111111111111,0.35,14.7637,308.0,9.982,1011.6
3237,0.0,-3.611111111111111,0.82,11.27,320.0,11.27,1011.6
3238,13.85,13.85,0.77,5.152000000000001,29.0,9.982,1024.14
3239,1.161111111111113,-3.861111111111111,0.84,20.769,17.0,14.651,1014.98
3240,16.161111111111108,16.161111111111108,0.58,9.7244,160.0,11.2056,1018.76
3241,3.2444444444444462,-0.7277777777777771,0.76,17.0982,289.0,15.826300000000002,1001.9
3242,26.17777777777778,26.17777777777778,0.44,9.5634,299.0,9.982,1015.25
3243,22.344444444444445,22.344444444444445,0.43,12.525800000000002,181.0,11.4471,1015.76
3244,22.105555555555558,22.105555555555558,0.34,14.329,280.0,9.982,1028.11
3245,28.81666666666667,27.77222222222223,0.31,4.9427,253.0,9.982,1019.6
3246,20.016666666666666,20.016666666666666,0.78,12.2682,329.0,11.4471,1007.6
3247,23.86111111111111,23.86111111111111,0.41,9.4024,42.0,15.1823,1006.34
3248,31.05,31.061111111111106,0.41,11.8979,273.0,15.552600000000002,1011.16
3249,12.894444444444444,12.894444444444444,0.69,10.706500000000002,161.0,15.7297,1011.99
3250,17.22222222222222,17.22222222222222,0.75,12.88,200.0,8.05,1018.8
3251,-2.1722222222222225,-10.044444444444443,0.9,37.4808,18.0,1.4651,1014.15
3252,9.155555555555551,6.25,0.81,20.752900000000004,341.0,15.134000000000002,1007.67
3253,25.083333333333336,25.083333333333336,0.58,12.654600000000002,336.0,11.27,1011.4
3254,13.75,13.75,0.86,14.023100000000005,309.0,11.9784,1012.51
3255,16.088888888888892,16.088888888888892,0.81,12.6868,319.0,9.982,1010.02
3256,17.938888888888897,17.938888888888897,0.46,27.9013,158.0,9.982,1009.14
3257,22.25555555555556,22.25555555555556,0.45,4.2826,2.0,10.3684,1015.42
3258,3.8666666666666667,0.5444444444444427,1.0,13.9587,181.0,6.1985,1015.48
3259,22.711111111111112,22.711111111111112,0.71,14.1358,319.0,9.982,1013.99
3260,-0.5444444444444447,-3.966666666666667,0.93,10.0786,161.0,3.847900000000001,1019.96
3261,8.838888888888887,5.744444444444446,0.46,21.896,298.0,9.982,1032.61
3262,-0.3944444444444449,-0.3944444444444449,0.92,3.0589999999999997,152.0,8.1949,1032.33
3263,-2.1722222222222225,-6.144444444444443,0.85,10.9319,350.0,7.985600000000002,1010.0
3264,29.050000000000004,31.372222222222227,0.62,9.2575,210.0,9.982,1009.63
3265,2.705555555555554,-1.872222222222223,0.89,20.4792,261.0,10.948,1001.42
3266,6.044444444444447,2.7777777777777777,0.62,16.9533,39.0,16.0517,1028.67
3267,18.688888888888886,18.688888888888886,0.74,21.6223,291.0,9.982,1015.29
3268,7.3055555555555545,7.3055555555555545,0.66,1.6583,144.0,9.4507,1025.73
3269,21.03888888888889,21.03888888888889,0.81,21.960400000000003,28.0,10.948,1013.87
3270,14.905555555555553,14.905555555555553,0.83,20.3987,330.0,15.826300000000002,1011.32
3271,2.2222222222222223,2.2222222222222223,0.79,3.22,250.0,7.084000000000001,1004.1
3272,-3.7944444444444434,-3.7944444444444434,0.84,4.7656,328.0,3.9606,1039.34
3273,30.95,29.61111111111111,0.29,16.0839,229.0,9.982,1011.7
3274,11.044444444444444,11.044444444444444,0.93,3.1878,163.0,1.4651,1017.86
3275,18.73888888888889,18.73888888888889,0.56,12.9927,302.0,10.3523,1013.57
3276,30.0,28.444444444444446,0.25,11.27,110.0,9.982,1014.4
3277,12.905555555555553,12.905555555555553,0.93,5.0071,284.0,10.2235,1019.45
3278,31.399999999999995,31.77222222222223,0.42,12.1394,219.0,15.552600000000002,1009.42
3279,27.827777777777783,27.511111111111106,0.4,12.654600000000002,201.0,9.982,1009.23
3280,18.816666666666674,18.816666666666674,0.9,4.4436,76.0,11.125100000000002,1021.62
3281,6.111111111111112,4.072222222222221,0.65,9.66,200.0,9.982,1005.3
3282,14.444444444444445,14.444444444444445,0.36,25.76,140.0,16.1,1015.6
3283,6.083333333333335,3.1555555555555554,0.84,14.6349,14.0,0.0,1026.91
3284,-1.1111111111111112,-5.327777777777778,1.0,12.88,220.0,3.5420000000000007,1015.9
3285,8.505555555555556,5.911111111111111,0.72,16.4059,297.0,14.9569,1013.47
3286,8.888888888888891,5.599999999999999,0.83,24.15,150.0,11.27,1005.7
3287,17.22222222222222,17.22222222222222,0.93,3.22,290.0,15.134000000000002,1019.8
3288,17.083333333333332,17.083333333333332,0.81,7.889000000000001,345.0,9.982,1004.55
3289,4.416666666666668,1.0888888888888897,0.79,14.7637,289.0,15.8746,1007.26
3290,-1.161111111111111,-1.161111111111111,0.63,4.588500000000002,206.0,15.826300000000002,1036.3
3291,17.849999999999994,17.849999999999994,0.59,14.0553,121.0,11.2056,1008.46
3292,26.20555555555556,26.20555555555556,0.46,9.2414,1.0,9.982,1020.18
3293,5.783333333333331,2.972222222222223,0.69,13.4596,149.0,8.1305,1018.68
3294,16.11111111111111,16.11111111111111,0.87,8.05,310.0,9.982,1020.3
3295,6.177777777777777,4.005555555555556,0.89,10.4006,12.0,15.1823,1030.04
3296,31.13333333333334,29.75555555555556,0.29,10.722600000000002,350.0,16.1,1019.04
3297,13.861111111111114,13.861111111111114,0.93,0.0,0.0,11.8979,1012.33
3298,21.622222222222227,21.622222222222227,0.61,4.6207,174.0,15.552600000000002,1013.14
3299,16.905555555555555,16.905555555555555,0.45,19.271700000000006,126.0,10.577700000000002,1012.97
3300,8.983333333333334,6.633333333333333,0.92,15.278900000000002,1.0,4.5724,1011.5
3301,24.95,24.95,0.39,10.706500000000002,358.0,16.1,1018.72
3302,6.500000000000003,3.3611111111111094,0.66,16.8084,338.0,15.1823,1014.83
3303,20.35,20.35,0.6,11.237800000000002,121.0,15.826300000000002,1017.36
3304,2.083333333333333,0.3388888888888886,0.96,6.117999999999999,139.0,2.4955000000000003,1015.27
3305,11.066666666666668,11.066666666666668,0.93,3.0751,280.0,7.4543,1015.92
3306,13.866666666666667,13.866666666666667,0.96,3.22,340.0,9.8049,1019.61
3307,19.922222222222224,19.922222222222224,0.5,0.5957,58.0,9.982,1025.81
3308,22.805555555555557,22.805555555555557,0.72,2.0286,270.0,11.27,1009.82
3309,12.266666666666666,12.266666666666666,0.72,11.3666,242.0,10.0464,1025.53
3310,22.133333333333336,22.133333333333336,0.73,4.2665,186.0,12.075,1017.83
3311,13.872222222222224,13.872222222222224,0.93,12.9283,319.0,9.982,999.53
3312,17.727777777777774,17.727777777777774,0.35,3.3488,146.0,9.982,1013.16
3313,35.62222222222223,35.53333333333333,0.3,7.824600000000001,183.0,10.3523,1015.45
3314,1.5666666666666669,-2.5222222222222217,0.75,15.3433,263.0,14.9569,1015.83
3315,17.299999999999994,17.299999999999994,0.93,7.889000000000001,183.0,2.7048,1013.35
3316,7.611111111111112,5.677777777777778,0.83,10.6421,293.0,14.812000000000001,1016.78
3317,10.083333333333334,10.083333333333334,0.83,10.9158,148.0,6.1019000000000005,1023.08
3318,29.86111111111111,30.35,0.47,14.1197,17.0,9.982,1018.19
3319,31.13333333333334,33.72777777777777,0.54,11.0607,2.0,11.2056,1014.7
3320,26.06111111111111,26.06111111111111,0.65,11.2056,320.0,15.826300000000002,1013.96
3321,6.244444444444445,4.000000000000002,0.91,10.8031,181.0,4.6690000000000005,1013.88
3322,9.65,9.65,0.93,3.976700000000001,270.0,11.8818,1024.75
3323,7.177777777777778,6.183333333333335,0.89,6.1985,159.0,15.375500000000002,1021.42
3324,1.7055555555555555,-2.4777777777777783,0.73,16.067800000000002,18.0,14.9569,1030.88
3325,23.91111111111111,23.91111111111111,0.44,10.4167,113.0,16.1,1013.39
3326,10.02222222222222,10.02222222222222,0.83,17.146500000000003,314.0,11.4471,1013.51
3327,21.08333333333333,21.08333333333333,0.57,20.3665,159.0,15.826300000000002,1013.16
3328,-2.822222222222221,-8.027777777777779,0.78,15.778000000000002,0.0,10.0464,1013.2
3329,6.93888888888889,6.93888888888889,0.81,4.4758,132.0,15.134000000000002,1019.51
3330,18.61111111111111,18.61111111111111,0.92,6.2307000000000015,305.0,13.9587,1009.93
3331,1.1111111111111112,-1.4499999999999995,0.74,8.1144,90.0,9.982,1012.0
3332,15.633333333333333,15.633333333333333,0.83,6.1019000000000005,183.0,15.826300000000002,1014.51
3333,18.86666666666666,18.86666666666666,0.48,24.5847,220.0,9.982,1012.39
3334,32.21666666666667,32.69444444444444,0.41,2.8819000000000004,171.0,16.1,1018.08
3335,20.977777777777774,20.977777777777774,0.6,1.8676,6.0,16.1,1011.29
3336,7.8277777777777775,4.583333333333333,0.75,20.5919,310.0,10.2557,1019.87
3337,6.111111111111112,6.111111111111112,0.93,4.83,160.0,1.2880000000000005,1010.8
3338,28.88888888888889,28.49444444444445,0.4,3.22,170.0,9.982,1006.5
3339,11.533333333333333,11.533333333333333,0.68,3.3327,283.0,15.826300000000002,1025.84
3340,27.25,27.70555555555556,0.51,4.652900000000002,94.0,10.3523,1020.15
3341,-3.9166666666666665,-3.9166666666666665,0.99,4.7495,29.0,2.5277000000000003,1028.0
3342,8.81111111111111,7.755555555555557,0.83,7.406000000000001,210.0,9.982,1026.81
3343,2.083333333333333,-1.405555555555556,0.8,12.7351,299.0,9.982,1014.44
3344,26.08333333333333,26.08333333333333,0.36,7.856800000000002,358.0,16.1,1018.81
3345,12.361111111111109,12.361111111111109,0.51,10.8031,339.0,10.2557,1017.31
3346,32.77777777777778,32.01111111111111,0.32,14.49,170.0,9.982,1013.5
3347,-7.96111111111111,-15.038888888888886,0.74,18.837,179.0,11.9784,1015.26
3348,-3.9277777777777785,-6.2333333333333325,0.85,5.4096,241.0,6.1663000000000014,1020.68
3349,32.72777777777777,32.78333333333333,0.37,8.8228,219.0,9.9015,1014.48
3350,11.666666666666664,11.666666666666664,0.71,5.7155000000000005,347.0,15.3111,1013.13
3351,18.016666666666673,18.016666666666673,0.55,18.676,312.0,11.3988,1017.52
3352,31.04444444444444,30.8,0.39,20.3343,149.0,9.982,1004.51
3353,28.594444444444452,27.54444444444444,0.3,11.125100000000002,28.0,16.1,1012.39
3354,5.95,2.883333333333332,0.71,15.3594,330.0,16.1,1015.64
3355,21.183333333333326,21.183333333333326,0.48,20.3504,192.0,9.982,1013.52
3356,17.777777777777782,17.777777777777782,0.28,11.27,170.0,9.982,1004.3
3357,-5.161111111111111,-5.161111111111111,0.92,3.2522,241.0,6.0697,1024.3
3358,4.933333333333335,0.5555555555555556,0.86,23.9407,139.0,15.7297,1009.43
3359,15.194444444444445,15.194444444444445,0.78,4.83,208.0,9.982,1019.21
3360,3.916666666666665,0.5888888888888901,0.82,14.0392,150.0,7.905100000000001,1023.24
3361,14.466666666666665,14.466666666666665,0.87,0.0,0.0,15.826300000000002,1020.2
3362,12.8,12.8,0.68,15.7297,129.0,11.27,998.77
3363,-8.333333333333334,-8.333333333333334,0.88,3.22,50.0,6.117999999999999,1029.1
3364,13.888888888888891,13.888888888888891,0.65,32.4576,160.0,9.982,1006.37
3365,30.95,29.961111111111123,0.33,13.9426,133.0,10.3523,1016.25
3366,-1.183333333333333,-4.6000000000000005,1.0,9.6278,22.0,3.9284,1009.16
3367,-6.666666666666668,-9.877777777777778,0.88,6.44,180.0,4.9910000000000005,1027.3
3368,9.905555555555557,9.266666666666667,1.0,6.44,260.0,2.9624,1001.02
3369,15.905555555555555,15.905555555555555,0.49,9.0804,99.0,9.982,1014.18
3370,27.61666666666666,27.794444444444448,0.47,22.0409,300.0,11.27,1009.63
3371,22.88333333333333,22.88333333333333,0.63,13.3952,338.0,10.3523,1016.85
3372,7.177777777777778,6.5944444444444414,0.64,4.9266000000000005,328.0,9.982,1013.84
3373,2.333333333333335,-0.433333333333334,0.64,9.6922,122.0,9.982,1025.39
3374,9.177777777777779,7.055555555555558,0.84,13.9265,7.0,14.9569,1019.78
3375,22.61666666666666,22.61666666666666,0.41,26.8709,295.0,15.552600000000002,1013.63
3376,16.049999999999994,16.049999999999994,0.52,10.8997,24.0,10.3523,1013.4
3377,11.666666666666664,11.666666666666664,0.83,0.0,0.0,9.982,1018.7
3378,23.75555555555556,23.75555555555556,0.7,20.1089,158.0,9.982,1012.4
3379,2.9888888888888903,0.4055555555555537,0.95,9.4507,233.0,11.2056,1019.17
3380,9.761111111111113,8.077777777777778,0.77,11.753,80.0,16.1,1020.57
3381,17.31111111111111,17.31111111111111,0.88,3.8962,287.0,9.6117,1007.56
3382,2.2222222222222223,-2.094444444444444,0.72,17.71,330.0,9.982,1011.2
3383,7.266666666666667,3.5166666666666657,0.55,24.230500000000006,300.0,11.27,1007.32
3384,20.83333333333333,20.83333333333333,0.8,5.0554000000000014,97.0,10.980200000000002,1001.99
3385,18.983333333333334,18.983333333333334,0.83,11.0768,158.0,11.27,1011.73
3386,7.588888888888887,5.361111111111111,0.9,12.2682,190.0,9.5795,1013.35
3387,14.994444444444447,14.994444444444447,0.93,9.5795,280.0,16.0517,1014.43
3388,20.444444444444443,20.444444444444443,0.8,5.313,318.0,10.3523,1011.92
3389,12.105555555555556,12.105555555555556,0.96,6.117999999999999,350.0,15.826300000000002,1004.36
3390,-3.0444444444444447,-7.355555555555553,0.8,11.5598,298.0,10.5455,1017.48
3391,26.11111111111111,26.11111111111111,0.34,7.9373,154.0,15.552600000000002,1017.86
3392,-0.4777777777777775,-2.6388888888888893,0.85,6.2146,260.0,15.826300000000002,1033.52
3393,5.0,-0.11666666666666715,0.76,32.2,320.0,15.134000000000002,1008.4
3394,23.16111111111111,23.16111111111111,0.42,12.6385,182.0,15.826300000000002,1013.8
3395,-1.1777777777777785,-4.905555555555555,0.88,10.7709,137.0,11.8013,1021.25
3396,11.622222222222225,11.622222222222225,0.99,3.1717,310.0,15.826300000000002,1014.38
3397,32.05555555555556,32.08888888888889,0.38,12.1877,49.0,9.982,1016.13
3398,10.050000000000002,10.050000000000002,0.68,11.0446,31.0,9.982,1024.26
3399,21.95555555555555,21.95555555555555,0.82,8.05,310.0,15.826300000000002,1015.44
3400,5.2888888888888905,2.3611111111111107,0.85,13.4918,114.0,15.826300000000002,1018.09
3401,14.916666666666664,14.916666666666664,0.93,25.9049,312.0,10.2235,1014.15
3402,16.95,16.95,0.82,1.5295,340.0,9.982,1011.02
3403,17.26111111111111,17.26111111111111,0.58,17.3558,91.0,11.27,1006.24
3404,8.661111111111113,7.483333333333332,0.74,7.824600000000001,107.0,10.1752,1032.08
3405,27.27222222222223,27.172222222222217,0.42,3.1395,302.0,9.982,1013.86
3406,24.250000000000004,24.250000000000004,0.35,5.3452,187.0,11.3988,1012.13
3407,21.03333333333333,21.03333333333333,0.46,3.5742000000000007,52.0,10.3523,1018.96
3408,10.027777777777775,10.027777777777775,0.83,11.1895,20.0,15.826300000000002,1026.01
3409,25.077777777777772,25.077777777777772,0.31,19.4488,315.0,15.552600000000002,1019.08
3410,14.955555555555556,14.955555555555556,1.0,3.22,30.0,1.3685,1017.61
3411,15.116666666666667,15.116666666666667,0.82,4.9910000000000005,337.0,9.982,1012.38
3412,17.84444444444445,17.84444444444445,0.4,7.406000000000001,348.0,9.982,1021.81
3413,-1.1944444444444438,-5.355555555555556,0.88,12.5419,262.0,8.1305,1011.57
3414,14.927777777777774,14.927777777777774,0.83,8.355900000000002,274.0,11.4471,1011.37
3415,14.5,14.5,0.27,20.3182,322.0,15.552600000000002,1026.22
3416,12.744444444444444,12.744444444444444,0.74,6.0697,301.0,15.150100000000002,1006.41
3417,8.866666666666667,6.611111111111112,0.71,14.3934,252.0,11.27,1025.92
3418,4.2944444444444425,2.7666666666666653,0.92,6.4883000000000015,205.0,4.8139,1024.89
3419,15.0,15.0,0.55,3.22,200.0,9.982,1009.1
3420,12.066666666666665,12.066666666666665,0.29,9.2897,260.0,10.3684,1028.39
3421,1.1444444444444457,-2.894444444444445,0.86,14.49,3.0,4.8622000000000005,1020.81
3422,22.2,22.2,0.58,11.0446,299.0,11.2056,1017.37
3423,22.527777777777782,22.527777777777782,0.66,11.7852,263.0,9.982,1011.14
3424,-2.7277777777777783,-6.894444444444443,0.88,11.253900000000002,22.0,9.982,1031.35
3425,16.088888888888892,16.088888888888892,0.93,14.023100000000005,291.0,9.9015,1004.36
3426,28.894444444444453,29.805555555555557,0.52,22.9747,131.0,10.3523,1007.48
3427,15.0,15.0,0.6,7.550900000000001,34.0,9.982,1025.22
3428,5.716666666666666,3.6333333333333333,0.72,9.5151,29.0,15.552600000000002,1013.29
3429,9.83888888888889,6.494444444444443,0.83,28.3038,304.0,11.0768,1008.82
3430,1.8444444444444448,0.2833333333333322,0.9,5.554500000000001,145.0,8.1788,1007.02
3431,23.75,23.75,0.42,3.6708,187.0,9.982,1020.75
3432,9.883333333333333,9.883333333333333,0.66,4.6046000000000005,202.0,9.982,1012.59
3433,4.233333333333332,-0.4222222222222231,0.8,24.761800000000004,260.0,11.0768,1017.67
3434,7.1722222222222225,3.65,0.65,21.6223,299.0,9.982,1027.65
3435,18.89444444444445,18.89444444444445,0.93,11.0929,312.0,11.9784,1015.44
3436,7.15,5.6611111111111105,0.86,8.0661,251.0,10.5133,1009.32
3437,12.17222222222222,12.17222222222222,0.8,3.8318,210.0,15.7297,1012.46
3438,-1.3777777777777782,-4.038888888888889,0.89,7.148400000000001,221.0,4.6851,1024.42
3439,3.9611111111111126,3.9611111111111126,0.96,2.4955000000000003,340.0,1.6422,1020.45
3440,13.050000000000002,13.050000000000002,0.8,10.996300000000002,141.0,9.982,1015.3
3441,9.661111111111113,7.772222222222223,0.8,13.0249,299.0,9.982,1016.96
3442,18.88888888888889,18.88888888888889,0.73,0.0,0.0,16.1,1017.1
3443,16.444444444444443,16.444444444444443,0.92,5.0232,307.0,8.420300000000001,1020.36
3444,8.722222222222221,5.511111111111113,0.66,22.797600000000006,17.0,11.4471,1012.48
3445,27.2,27.68888888888889,0.51,11.0607,183.0,11.2056,1017.54
3446,29.027777777777782,28.288888888888888,0.36,8.033900000000001,257.0,10.2557,1012.23
3447,20.355555555555554,20.355555555555554,0.84,10.5294,43.0,9.5634,1007.72
3448,21.272222222222226,21.272222222222226,0.73,10.9641,99.0,15.005200000000002,1012.19
3449,27.777777777777782,26.98333333333333,0.31,12.88,20.0,9.982,1023.0
3450,2.177777777777779,-0.8555555555555551,0.82,10.6904,311.0,11.8979,1018.47
3451,12.877777777777776,12.877777777777776,0.83,11.4471,29.0,10.2235,1027.43
3452,27.73333333333333,28.072222222222226,0.49,6.8264000000000005,65.0,10.3523,1021.63
3453,0.044444444444443496,-2.6,0.85,7.776300000000001,162.0,4.9427,1012.4
3454,7.222222222222222,5.822222222222219,0.93,7.728,159.0,2.9785000000000004,1037.71
3455,24.822222222222226,24.822222222222226,0.52,8.3237,26.0,15.1823,1018.68
3456,-1.1111111111111112,-4.527777777777778,0.51,9.66,330.0,9.982,1026.4
3457,22.222222222222218,22.222222222222218,0.43,20.93,320.0,9.982,1015.0
3458,16.666666666666668,16.666666666666668,0.7,6.44,80.0,16.1,1017.3
3459,-2.6111111111111107,-7.133333333333334,0.99,12.783400000000002,129.0,2.5438,1021.78
3460,14.538888888888893,14.538888888888893,0.86,6.6654,340.0,15.826300000000002,1011.3
3461,19.294444444444448,19.294444444444448,0.58,3.2844,265.0,11.4471,1012.71
3462,13.733333333333333,13.733333333333333,0.89,7.840700000000001,338.0,16.1,1016.76
3463,8.93888888888889,7.138888888888888,0.77,11.3988,151.0,15.8746,1005.74
3464,1.1111111111111112,1.1111111111111112,0.96,3.22,270.0,7.084000000000001,1029.7
3465,13.816666666666665,13.816666666666665,0.54,19.674200000000006,0.0,10.3523,1027.78
3466,9.927777777777775,9.722222222222221,0.72,4.8944,131.0,11.27,1021.11
3467,2.2499999999999982,0.4166666666666667,0.82,6.44,240.0,4.025,1032.9
3468,26.04444444444444,26.04444444444444,0.58,10.6582,293.0,9.982,1014.45
3469,12.761111111111115,12.761111111111115,0.99,8.8067,227.0,5.313,1008.97
3470,2.76111111111111,0.6333333333333336,0.91,7.5992,337.0,6.2951000000000015,1009.61
3471,27.644444444444453,27.29444444444444,0.39,19.9479,8.0,9.982,1022.07
3472,2.7555555555555564,0.1388888888888889,0.71,9.4024,10.0,10.2074,991.54
3473,7.733333333333333,5.183333333333334,0.69,14.6671,163.0,9.1931,1003.0
3474,18.061111111111114,18.061111111111114,0.63,10.7709,310.0,10.577700000000002,1022.14
3475,10.094444444444443,10.094444444444443,0.34,32.6669,10.0,10.2557,1024.0
3476,17.772222222222226,17.772222222222226,0.52,10.8836,103.0,9.982,1020.61
3477,22.288888888888888,22.288888888888888,0.33,15.439900000000002,159.0,9.982,1016.33
3478,25.083333333333336,25.083333333333336,0.36,12.558,311.0,15.552600000000002,1011.94
3479,2.1611111111111114,2.1611111111111114,0.79,3.22,196.0,9.982,1022.05
3480,9.31111111111111,8.488888888888889,0.81,6.7942,49.0,16.1,1018.16
3481,23.961111111111112,23.961111111111112,0.53,11.7852,7.0,11.2056,1021.3
3482,7.733333333333333,6.6722222222222225,0.65,6.745900000000002,161.0,15.826300000000002,1018.28
3483,19.933333333333326,19.933333333333326,0.3,15.6009,8.0,10.3523,1013.54
3484,13.966666666666667,13.966666666666667,0.99,15.794100000000002,49.0,4.5724,1019.2
3485,0.35555555555555585,-3.1166666666666663,0.91,10.9641,182.0,2.9141000000000004,1024.84
3486,8.261111111111111,5.938888888888887,0.72,13.894300000000005,150.0,15.826300000000002,1010.14
3487,17.722222222222218,17.722222222222218,0.89,4.8139,226.0,14.7637,1009.2
3488,32.32777777777777,31.9,0.35,21.4613,342.0,15.552600000000002,1012.11
3489,12.68888888888889,12.68888888888889,0.84,14.1036,118.0,9.982,1004.52
3490,20.077777777777776,20.077777777777776,0.38,7.502600000000001,36.0,10.3523,1015.84
3491,10.966666666666667,10.966666666666667,0.86,13.8782,242.0,9.6278,1017.16
3492,27.62777777777778,28.222222222222218,0.52,9.1931,51.0,11.3988,1019.29
3493,16.73888888888889,16.73888888888889,0.96,5.9892,263.0,14.2163,1002.28
