,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
12403,3.9388888888888913,0.03888888888888905,0.61,17.7744,0.0,11.2056,1030.61
12404,21.03888888888889,21.03888888888889,0.74,0.0,0.0,10.0464,1018.89
12405,1.683333333333334,-1.3444444444444454,0.92,10.2396,165.0,4.3309,1023.77
12406,12.738888888888885,12.738888888888885,0.95,9.3541,340.0,9.982,1020.82
12407,5.094444444444445,2.8888888888888906,0.86,9.5634,327.0,8.420300000000001,1019.57
12408,22.777777777777782,22.777777777777782,0.37,14.49,190.0,9.982,1008.7
12409,-4.177777777777777,-4.177777777777777,0.99,4.2987,293.0,0.9499,1027.44
12410,12.138888888888891,12.138888888888891,0.71,6.8908000000000005,339.0,15.1823,1008.93
12411,3.8722222222222213,-1.1166666666666676,0.48,26.983600000000006,311.0,10.3684,1011.16
12412,1.0888888888888897,-2.5777777777777784,0.92,12.5419,21.0,6.3434,1026.62
12413,27.75555555555555,28.105555555555558,0.49,16.9694,151.0,16.1,1014.56
12414,3.5277777777777786,1.683333333333334,0.94,7.1001,139.0,0.27370000000000005,1020.0
12415,27.72222222222223,27.13888888888889,0.35,8.420300000000001,8.0,9.982,1018.57
12416,18.86111111111111,18.86111111111111,0.67,16.6474,356.0,11.0768,1019.72
12417,13.844444444444445,13.844444444444445,0.83,9.2897,129.0,16.1,1020.98
12418,9.561111111111114,8.244444444444447,0.85,9.3058,359.0,9.982,1019.86
12419,11.155555555555555,11.155555555555555,0.95,5.8604,54.0,2.3023,1025.52
12420,19.994444444444444,19.994444444444444,0.54,16.8728,136.0,10.0464,1010.98
12421,13.888888888888891,13.888888888888891,0.75,3.22,290.0,16.1,1015.3
12422,15.166666666666664,15.166666666666664,0.86,3.5903,320.0,15.826300000000002,1012.89
12423,12.85,12.85,1.0,12.525800000000002,212.0,6.021400000000001,1009.81
12424,4.8055555555555545,3.122222222222221,0.88,7.2772,30.0,9.4024,1024.85
12425,4.527777777777778,0.916666666666666,0.84,16.7762,347.0,14.168000000000005,1000.26
12426,3.861111111111113,-0.35555555555555585,0.83,20.0284,162.0,7.3094,1021.41
12427,7.783333333333331,5.872222222222222,0.76,10.706500000000002,90.0,6.8264000000000005,1016.95
12428,38.63333333333335,37.12777777777777,0.18,12.6707,245.0,10.3523,1009.15
12429,1.933333333333332,-1.4833333333333345,0.88,12.2199,168.0,5.1198000000000015,1020.21
12430,1.872222222222221,1.872222222222221,0.93,2.8014,159.0,4.6046000000000005,1030.17
12431,2.716666666666667,1.0111111111111113,0.96,6.279,163.0,0.3220000000000001,1032.78
12432,23.70555555555556,23.70555555555556,0.8,6.2468,251.0,15.826300000000002,1012.69
12433,21.19444444444445,21.19444444444445,0.52,16.9372,317.0,11.3988,1011.2
12434,-0.5555555555555556,-0.5555555555555556,0.63,3.22,210.0,16.1,1016.1
12435,7.483333333333332,5.455555555555557,0.74,10.996300000000002,173.0,14.9569,1005.66
12436,12.222222222222221,12.222222222222221,0.57,8.05,210.0,9.982,1010.5
12437,6.2333333333333325,6.2333333333333325,0.93,4.7656,178.0,9.982,1015.13
12438,17.82222222222222,17.82222222222222,0.69,19.3844,338.0,10.3523,1017.75
12439,4.905555555555555,4.905555555555555,0.93,3.0751,0.0,3.1073,1017.28
12440,-6.527777777777778,-10.961111111111114,0.92,9.6117,348.0,1.6583,998.35
12441,24.79444444444444,24.79444444444444,0.58,17.0338,319.0,11.27,1008.94
12442,-5.044444444444443,-5.044444444444443,0.86,3.4132,201.0,5.618900000000001,1004.69
12443,23.78333333333333,23.78333333333333,0.41,7.438200000000001,95.0,15.552600000000002,1017.2
12444,26.027777777777768,26.027777777777768,0.65,5.2647,10.0,10.2557,1015.06
12445,12.116666666666667,12.116666666666667,0.86,4.7495,310.0,9.9015,1020.67
12446,22.172222222222217,22.172222222222217,0.45,3.3971,26.0,11.4471,1020.68
12447,-0.0944444444444454,-4.8388888888888895,0.75,16.8084,128.0,6.9391,1019.79
12448,20.0,20.0,0.53,12.88,80.0,9.982,1014.5
12449,0.07222222222222363,-3.0999999999999988,0.69,9.5634,101.0,9.982,1021.38
12450,3.888888888888889,0.7611111111111097,1.0,12.88,170.0,1.449,1017.1
12451,-4.933333333333334,-9.511111111111113,0.85,11.109000000000002,256.0,2.8819000000000004,1021.12
12452,10.555555555555557,10.555555555555557,0.63,11.27,140.0,15.134000000000002,1012.0
12453,6.011111111111112,2.9166666666666665,0.86,15.649200000000002,340.0,11.2056,0.0
12454,16.06666666666667,16.06666666666667,0.83,11.0607,301.0,15.826300000000002,1013.95
12455,11.244444444444447,11.244444444444447,0.71,3.22,20.0,9.982,1023.13
12456,7.733333333333333,5.205555555555553,0.69,14.4739,160.0,11.9784,1002.94
12457,8.894444444444442,7.755555555555557,0.92,7.840700000000001,11.0,4.2987,1011.86
12458,7.744444444444443,4.53888888888889,0.8,20.0445,159.0,14.329,1006.4
12459,19.90555555555555,19.90555555555555,0.85,5.4096,350.0,15.3111,1010.95
12460,31.04444444444444,31.105555555555554,0.41,7.808499999999999,282.0,11.2056,1013.41
12461,3.888888888888889,2.311111111111109,0.92,6.44,350.0,9.982,1018.2
12462,32.638888888888886,31.694444444444446,0.31,7.1323,334.0,10.3684,1016.89
12463,15.372222222222225,15.372222222222225,0.5,16.3898,30.0,11.2056,1011.88
12464,18.899999999999995,18.899999999999995,0.66,8.291500000000001,231.0,10.3523,1016.59
12465,2.333333333333335,-2.972222222222223,0.62,25.711700000000004,12.0,15.826300000000002,1011.51
12466,16.93333333333333,16.93333333333333,0.88,10.8675,128.0,14.9569,1011.81
12467,7.1722222222222225,4.155555555555553,0.71,17.2109,69.0,9.982,1008.97
12468,7.1722222222222225,5.072222222222224,1.0,11.0607,101.0,3.9284,1020.66
12469,2.1055555555555547,2.1055555555555547,0.96,0.0,0.0,3.847900000000001,1027.3
12470,6.3000000000000025,3.7111111111111112,0.87,12.8317,31.0,13.8138,1014.61
12471,27.644444444444453,27.88333333333333,0.48,14.329,331.0,15.826300000000002,1020.04
12472,11.433333333333332,11.433333333333332,0.95,7.1967,46.0,2.1574000000000004,1024.66
12473,14.349999999999998,14.349999999999998,0.88,6.279,301.0,15.278900000000002,1011.04
12474,1.3777777777777758,1.3777777777777758,0.92,4.7495,185.0,0.1449,1027.6
12475,18.96111111111111,18.96111111111111,0.9,4.8461,332.0,10.2557,1014.92
12476,6.605555555555557,6.605555555555557,0.89,3.1234,170.0,9.982,1017.91
12477,2.133333333333335,2.133333333333335,0.7,1.5778,237.0,5.9731000000000005,1028.48
12478,11.255555555555553,11.255555555555553,0.54,13.0732,7.0,9.982,1017.16
12479,-3.844444444444445,-3.844444444444445,0.92,3.22,180.0,3.9284,1034.88
12480,11.022222222222226,11.022222222222226,0.89,3.0912,310.0,16.1,1022.04
12481,12.088888888888887,12.088888888888887,0.75,9.3058,140.0,15.826300000000002,1019.18
12482,22.222222222222218,22.222222222222218,0.59,8.05,10.0,9.982,1021.4
12483,23.83888888888889,23.83888888888889,0.49,16.1161,309.0,11.2056,1017.34
12484,31.13333333333334,31.172222222222228,0.41,4.4597000000000016,177.0,16.1,1016.91
12485,23.36111111111111,23.36111111111111,0.61,6.279,139.0,16.1,1014.21
12486,12.072222222222221,12.072222222222221,0.74,20.7851,312.0,11.4471,1017.05
12487,19.222222222222214,19.222222222222214,0.82,0.22540000000000004,290.0,10.2235,1014.73
12488,13.805555555555555,13.805555555555555,0.93,6.279,301.0,10.2557,1019.86
12489,20.372222222222227,20.372222222222227,0.7,13.845999999999998,138.0,16.1,1009.63
12490,16.15555555555555,16.15555555555555,0.78,12.8478,290.0,11.27,1010.49
12491,7.777777777777778,5.233333333333333,0.76,14.6671,323.0,10.3684,1016.07
12492,7.0777777777777775,4.922222222222222,1.0,11.253900000000002,163.0,7.728,997.8
12493,17.583333333333332,17.583333333333332,0.69,3.880100000000001,173.0,15.552600000000002,1014.38
12494,27.655555555555555,27.133333333333336,0.36,3.2844,328.0,9.982,1011.4
12495,17.672222222222224,17.672222222222224,0.51,1.7549,156.0,11.27,1013.93
12496,18.266666666666666,18.266666666666666,0.74,14.2163,348.0,15.8746,1016.87
12497,7.666666666666665,5.1944444444444455,0.81,13.9748,150.0,14.876400000000002,1021.5
12498,-3.8333333333333326,-3.8333333333333326,0.95,2.9302,16.0,7.808499999999999,1028.76
12499,17.383333333333333,17.383333333333333,0.67,3.864,4.0,10.851400000000002,1005.2
12500,10.444444444444443,10.444444444444443,0.89,6.7298,283.0,15.826300000000002,1012.77
12501,7.711111111111113,5.283333333333332,0.96,13.7494,0.0,6.2951000000000015,1018.69
12502,2.805555555555554,2.805555555555554,0.92,2.9302,191.0,0.16100000000000006,1021.37
12503,8.61111111111111,7.844444444444443,1.0,6.1663000000000014,303.0,0.5152,1018.39
12504,15.577777777777774,15.577777777777774,0.67,3.1878,272.0,16.1,1020.32
12505,1.0888888888888897,-2.8777777777777778,0.79,14.0392,140.0,16.1,1020.75
12506,3.333333333333333,-1.6888888888888884,0.73,25.76,330.0,16.1,1007.6
12507,1.961111111111112,-2.2777777777777786,0.69,16.8084,118.0,15.649200000000002,1019.44
12508,29.905555555555548,28.355555555555558,0.25,15.649200000000002,8.0,9.982,1013.93
12509,21.25555555555556,21.25555555555556,0.56,11.6081,161.0,9.982,1020.15
12510,12.777777777777779,12.777777777777779,0.96,16.1,130.0,4.025,1001.5
12511,15.283333333333333,15.283333333333333,0.91,6.262900000000001,319.0,15.7297,1017.14
12512,30.95,34.53888888888889,0.59,7.695800000000001,272.0,10.0464,1016.52
12513,-0.6500000000000009,-2.822222222222221,0.92,6.1663000000000014,349.0,3.4132,1036.37
12514,3.7111111111111112,-0.5999999999999991,0.77,20.4148,290.0,15.826300000000002,1014.73
12515,15.983333333333334,15.983333333333334,0.42,14.2646,308.0,15.1823,1026.92
12516,2.7777777777777777,2.7777777777777777,0.7,0.0,0.0,9.982,1032.1
12517,-3.9166666666666665,-3.9166666666666665,0.84,4.3309,333.0,3.0751,1007.32
12518,14.266666666666667,14.266666666666667,0.89,6.4561,19.0,14.4095,1019.83
12519,10.0,6.788888888888887,0.65,27.2251,310.0,11.27,1020.61
12520,16.288888888888884,16.288888888888884,0.8,3.22,130.0,10.0464,1015.57
12521,17.755555555555556,17.755555555555556,0.96,9.5956,350.0,10.2557,1012.26
12522,13.861111111111114,13.861111111111114,0.64,24.5203,260.0,11.9784,1011.3
12523,3.4555555555555553,3.4555555555555553,0.85,3.3488,182.0,14.9569,1032.85
12524,12.222222222222221,12.222222222222221,0.86,0.0,0.0,11.27,1019.9
12525,12.349999999999998,12.349999999999998,0.91,2.1091,147.0,5.554500000000001,1025.08
12526,0.3888888888888905,-1.811111111111112,0.76,6.6493,46.0,14.9569,1017.94
12527,5.144444444444444,1.316666666666665,0.81,19.5937,10.0,15.1823,1023.04
12528,22.82222222222222,22.82222222222222,0.53,7.679699999999999,0.0,16.1,1017.83
12529,14.938888888888886,14.938888888888886,0.99,2.8658,357.0,0.22540000000000004,1018.86
12530,-1.805555555555556,-7.016666666666667,0.92,17.0821,309.0,5.9731000000000005,1022.16
12531,-1.0277777777777786,-4.877777777777778,0.88,11.3666,157.0,6.5527000000000015,1011.55
12532,7.127777777777776,3.2166666666666663,0.8,25.599000000000004,149.0,11.9784,1017.59
12533,17.07222222222222,17.07222222222222,0.71,12.3648,232.0,11.4471,1007.2
12534,20.11111111111111,20.11111111111111,0.48,12.719,221.0,10.0464,1010.47
12535,12.672222222222226,12.672222222222226,0.81,3.5420000000000007,132.0,15.150100000000002,1024.39
12536,19.294444444444448,19.294444444444448,0.58,3.2844,265.0,11.4471,1012.71
12537,10.116666666666667,10.116666666666667,0.87,3.2683,11.0,9.338,1023.48
12538,-3.838888888888889,-8.466666666666665,0.84,12.1233,341.0,5.9731000000000005,1008.35
12539,21.11111111111111,21.11111111111111,0.41,4.83,100.0,9.982,1014.9
12540,17.733333333333334,17.733333333333334,0.33,9.3702,351.0,9.982,1018.83
12541,17.61111111111111,17.61111111111111,0.47,16.7601,150.0,15.826300000000002,1014.1
12542,23.78333333333333,23.78333333333333,0.7,3.4776,356.0,9.982,1011.13
12543,13.988888888888885,13.988888888888885,0.89,3.0751,10.0,16.1,1014.23
12544,12.4,12.4,0.88,4.588500000000002,154.0,9.6117,1015.49
12545,13.644444444444444,13.644444444444444,0.93,3.22,80.0,16.1,1019.53
12546,22.644444444444453,22.644444444444453,0.83,7.0679,7.0,11.4471,1010.16
12547,11.644444444444444,11.644444444444444,0.83,17.243100000000002,110.0,15.826300000000002,1015.17
12548,10.4,10.4,0.62,7.0196000000000005,221.0,14.9569,1016.88
12549,-0.29999999999999954,-3.505555555555554,0.95,9.4507,191.0,7.3899,1020.15
12550,-2.244444444444444,-2.244444444444444,1.0,0.0,0.0,0.0,1028.57
12551,-2.7999999999999994,-6.844444444444445,0.92,10.7387,10.0,4.025,1028.43
12552,9.8,9.8,0.95,3.1073,331.0,10.577700000000002,1018.12
12553,12.866666666666665,12.866666666666665,0.59,10.5455,137.0,15.520400000000002,1010.91
12554,5.805555555555558,4.53888888888889,0.93,6.4078,206.0,11.914,1018.14
12555,-7.222222222222222,-15.511111111111115,0.74,27.37,310.0,8.05,1008.6
12556,15.533333333333335,15.533333333333335,1.0,3.3005,313.0,14.731500000000002,1017.26
12557,7.222222222222222,4.583333333333333,0.99,14.4739,31.0,10.3845,1005.67
12558,18.88888888888889,18.88888888888889,0.65,3.22,280.0,9.982,1015.5
12559,28.844444444444452,28.16666666666667,0.36,9.2736,308.0,9.982,1014.43
12560,14.511111111111115,14.511111111111115,0.89,3.3327,282.0,15.826300000000002,1011.8
12561,19.838888888888885,19.838888888888885,0.91,15.7136,51.0,15.1823,1005.46
12562,27.800000000000004,27.3,0.37,22.942500000000006,111.0,10.3523,1010.24
12563,17.416666666666668,17.416666666666668,0.86,13.8299,312.0,8.1305,1016.15
12564,13.738888888888885,13.738888888888885,0.94,9.2253,335.0,4.7012,1018.24
12565,3.777777777777776,1.8444444444444448,0.93,7.5348,328.0,6.6493,1009.52
12566,18.522222222222226,18.522222222222226,0.72,12.0911,265.0,15.681400000000002,1010.11
12567,23.994444444444447,23.994444444444447,0.44,10.9319,321.0,11.3988,1014.3
12568,14.927777777777774,14.927777777777774,0.96,10.948,310.0,14.6832,1009.73
12569,-0.044444444444443496,-0.044444444444443496,0.93,0.2898,0.0,0.805,1023.8
12570,6.083333333333335,2.983333333333332,0.79,15.826300000000002,150.0,9.982,1011.84
12571,26.211111111111123,26.211111111111123,0.52,8.0822,39.0,10.577700000000002,1023.21
12572,32.800000000000004,31.355555555555554,0.27,7.438200000000001,73.0,16.1,1012.39
12573,8.627777777777778,5.222222222222221,0.63,24.6652,279.0,11.4471,1018.97
12574,15.144444444444444,15.144444444444444,0.93,10.4006,244.0,15.150100000000002,1008.2
12575,3.888888888888889,1.1722222222222218,0.76,10.8031,200.0,15.826300000000002,1020.3
12576,10.927777777777779,10.927777777777779,0.93,6.44,170.0,3.3971,1015.72
12577,6.227777777777778,5.466666666666669,0.78,5.0554000000000014,351.0,9.982,1026.49
12578,-4.73888888888889,-4.73888888888889,0.83,4.6046000000000005,42.0,5.0876,1029.72
12579,23.82222222222222,23.82222222222222,0.69,5.0393,330.0,11.2056,1014.31
12580,-2.822222222222221,-2.822222222222221,0.85,0.3220000000000001,223.0,9.8049,1034.71
12581,21.63333333333333,21.63333333333333,0.79,3.1556,143.0,14.9569,1015.0
12582,17.272222222222226,17.272222222222226,0.9,4.1699,70.0,13.9587,1015.31
12583,14.911111111111113,14.911111111111113,0.68,3.1073,277.0,15.826300000000002,1018.07
12584,36.227777777777774,37.094444444444434,0.32,11.237800000000002,201.0,9.982,1009.9
12585,12.594444444444445,12.594444444444445,0.83,9.7083,299.0,9.982,1018.69
12586,2.2666666666666657,-2.6444444444444453,0.84,22.218000000000004,40.0,11.2056,1015.48
12587,17.15,17.15,0.41,12.8478,290.0,16.1,1013.01
12588,5.977777777777778,2.7111111111111126,0.62,16.840600000000002,200.0,9.982,1015.78
12589,27.872222222222227,27.93333333333333,0.45,11.1895,171.0,9.982,1011.54
12590,12.044444444444444,12.044444444444444,0.81,27.5793,282.0,11.27,1013.79
12591,6.416666666666665,6.416666666666665,0.93,3.0751,20.0,6.117999999999999,1015.08
12592,21.96666666666667,21.96666666666667,0.68,13.3308,182.0,15.7297,1012.71
12593,27.68333333333333,28.75,0.57,12.8639,298.0,9.982,1011.28
12594,22.805555555555557,22.805555555555557,0.53,12.7673,319.0,9.982,1014.95
12595,14.927777777777774,14.927777777777774,0.56,7.921200000000002,211.0,9.982,1024.81
12596,16.644444444444446,16.644444444444446,0.81,6.3595000000000015,306.0,15.826300000000002,1011.69
12597,3.7722222222222217,1.3555555555555543,0.7,9.3863,171.0,9.9015,1023.04
12598,13.055555555555555,13.055555555555555,0.7,6.44,100.0,15.826300000000002,1028.62
12599,6.044444444444447,4.094444444444443,0.76,9.2092,92.0,11.2056,1023.02
12600,-1.0611111111111111,-3.861111111111111,0.92,7.679699999999999,126.0,4.9910000000000005,1011.67
12601,0.5388888888888883,0.5388888888888883,0.96,3.2844,218.0,0.8372,1027.68
12602,9.883333333333333,7.255555555555557,0.86,19.931800000000006,140.0,14.9086,1004.44
12603,27.777777777777782,27.700000000000006,0.43,10.5133,50.0,9.982,1016.67
12604,14.383333333333333,14.383333333333333,1.0,6.1502,310.0,10.2557,1015.36
12605,28.88888888888889,30.700000000000006,0.59,17.71,340.0,11.27,1018.9
12606,-13.888888888888891,-23.266666666666666,0.0,22.540000000000006,160.0,9.982,1016.8
12607,16.083333333333332,16.083333333333332,0.99,1.7066,285.0,11.27,1015.85
12608,13.794444444444444,13.794444444444444,0.65,10.6421,0.0,11.27,1017.04
12609,18.5,18.5,0.92,2.9463000000000004,15.0,14.168000000000005,1021.01
12610,3.916666666666665,1.1333333333333329,0.81,11.125100000000002,232.0,16.1,1012.66
12611,13.888888888888891,13.888888888888891,0.68,20.9139,159.0,9.9015,1018.18
12612,14.122222222222225,14.122222222222225,0.82,8.1949,290.0,9.982,1012.36
12613,6.688888888888887,3.9833333333333343,0.82,14.0875,269.0,11.9784,1020.46
12614,-3.694444444444444,-7.844444444444445,0.99,10.465,38.0,1.5295,1019.17
12615,11.094444444444445,11.094444444444445,0.86,3.7030000000000003,283.0,9.982,1017.35
12616,22.29444444444444,22.29444444444444,0.47,14.0875,169.0,11.2056,1013.52
12617,23.172222222222214,23.172222222222214,0.58,12.5419,85.0,14.168000000000005,1011.84
12618,12.52222222222222,12.52222222222222,0.78,15.794100000000002,107.0,8.7423,1001.64
12619,14.877777777777776,14.877777777777776,0.8,15.0535,153.0,9.982,1004.51
12620,10.038888888888888,10.038888888888888,0.95,10.8675,289.0,6.8425,1014.57
12621,3.988888888888889,1.3888888888888888,0.87,10.3523,142.0,5.9892,1019.48
12622,2.822222222222221,-1.7055555555555555,0.89,20.3343,329.0,9.9015,1018.79
12623,0.12777777777777605,-5.561111111111113,0.96,23.6509,151.0,1.8354,1007.41
12624,11.372222222222224,11.372222222222224,0.7,6.44,40.0,16.1,1026.95
12625,0.07222222222222363,-1.961111111111112,0.93,6.0858,355.0,5.8765,1025.1
12626,3.888888888888889,3.888888888888889,0.92,3.22,220.0,9.982,1022.2
12627,13.961111111111114,13.961111111111114,0.77,8.3881,273.0,10.2557,1023.12
12628,25.972222222222218,25.972222222222218,0.61,13.7977,130.0,15.134000000000002,1015.51
12629,22.066666666666666,22.066666666666666,0.77,3.3649,161.0,9.982,1012.76
12630,5.9055555555555586,2.7722222222222235,0.77,15.7297,127.0,8.420300000000001,1018.04
12631,2.2000000000000006,-0.9111111111111114,0.96,11.0446,199.0,0.7889,1036.75
12632,5.633333333333334,2.7,0.83,14.007,253.0,14.9569,1018.07
12633,10.027777777777775,10.027777777777775,1.0,3.22,350.0,9.8049,1023.87
12634,-12.222222222222221,-17.088888888888892,0.66,8.05,30.0,9.982,1028.6
12635,22.555555555555554,22.555555555555554,0.8,1.61,20.0,9.7566,1011.72
12636,18.838888888888892,18.838888888888892,0.78,10.6421,359.0,10.0464,1015.52
12637,16.255555555555553,16.255555555555553,0.7,5.0554000000000014,48.0,10.3523,1015.59
12638,-1.5666666666666669,-4.077777777777778,0.85,6.6654,270.0,9.982,1027.21
12639,13.855555555555556,13.855555555555556,0.99,2.3023,68.0,3.5742000000000007,1014.17
12640,11.666666666666664,11.666666666666664,0.46,25.76,150.0,16.1,1022.7
12641,3.8277777777777784,0.7888888888888899,0.62,12.3165,272.0,9.4024,1033.61
12642,15.655555555555555,15.655555555555555,0.9,6.4561,136.0,14.9569,1017.29
12643,1.1333333333333329,-1.8333333333333337,0.75,9.5795,183.0,9.9015,1015.77
12644,15.344444444444445,15.344444444444445,0.82,3.1556,353.0,15.1823,1019.97
12645,11.666666666666664,11.666666666666664,0.77,11.27,340.0,15.134000000000002,1009.0
12646,-5.072222222222221,-9.244444444444444,0.93,9.66,140.0,4.781700000000002,1009.8
12647,13.955555555555556,13.955555555555556,0.45,11.2217,230.0,9.982,1016.83
12648,32.77777777777778,31.950000000000006,0.32,11.2056,222.0,9.982,1009.07
12649,10.16111111111111,10.16111111111111,0.93,10.432800000000002,246.0,9.8371,1002.53
12650,6.627777777777778,3.5777777777777766,0.85,16.422,143.0,15.150100000000002,1003.93
12651,26.227777777777767,26.227777777777767,0.73,8.4847,142.0,9.982,1014.72
12652,21.83888888888889,21.83888888888889,0.54,8.162700000000001,81.0,9.982,1017.26
12653,21.016666666666666,21.016666666666666,0.93,4.588500000000002,318.0,9.982,1014.03
12654,18.022222222222226,18.022222222222226,0.8,13.040999999999999,87.0,14.5222,1013.57
12655,-3.8722222222222213,-3.8722222222222213,0.92,3.22,350.0,1.4329,1023.02
12656,17.088888888888892,17.088888888888892,0.68,3.3327,141.0,15.826300000000002,1010.65
12657,13.138888888888891,13.138888888888891,0.79,5.7155000000000005,291.0,9.982,1019.78
12658,19.827777777777776,19.827777777777776,0.89,3.6225,327.0,14.168000000000005,1010.69
12659,-2.7777777777777777,-7.355555555555553,0.78,12.88,290.0,9.982,1023.4
12660,26.016666666666666,26.016666666666666,0.29,15.0374,353.0,9.982,1022.4
12661,27.172222222222217,28.28333333333333,0.6,3.6708,103.0,11.27,1006.08
12662,26.03333333333333,26.03333333333333,0.24,6.0858,283.0,10.3523,1020.01
12663,19.1,19.1,0.83,4.8622000000000005,215.0,10.2718,1012.42
12664,-10.922222222222222,-16.588888888888892,0.68,10.706500000000002,192.0,9.0482,1028.78
12665,3.7388888888888867,0.5999999999999991,0.93,12.7673,195.0,0.9016000000000002,1030.28
12666,5.5555555555555545,3.083333333333332,0.55,11.27,150.0,16.1,1009.5
12667,31.00555555555556,31.127777777777773,0.41,9.3219,271.0,9.982,1011.81
12668,19.422222222222214,19.422222222222214,0.9,3.1717,358.0,15.826300000000002,1022.62
12669,16.65555555555555,16.65555555555555,0.74,5.5706000000000016,188.0,9.982,1014.94
12670,25.07222222222222,25.07222222222222,0.36,13.7494,29.0,9.982,1018.02
12671,7.26111111111111,5.266666666666665,0.8,10.577700000000002,30.0,15.1823,1024.45
12672,16.133333333333333,16.133333333333333,0.93,9.5151,272.0,5.0393,1007.98
12673,-0.5055555555555556,-4.866666666666668,0.93,14.2163,215.0,4.4597000000000016,1022.34
12674,7.188888888888887,4.483333333333333,0.37,14.860300000000002,34.0,10.3684,1021.2
12675,6.9444444444444455,2.8888888888888906,0.82,26.6133,339.0,5.9248,1017.56
12676,0.13333333333333444,-1.8166666666666664,0.92,5.9087000000000005,168.0,2.0125,1022.63
12677,20.0,20.0,0.73,8.05,310.0,11.27,1017.4
12678,21.37222222222222,21.37222222222222,0.8,5.892600000000002,159.0,16.1,1011.92
12679,9.949999999999998,6.661111111111113,0.6,28.0945,280.0,9.982,1010.21
12680,-2.972222222222223,-9.427777777777775,0.72,22.9908,270.0,7.212800000000001,1011.59
12681,2.82777777777778,-1.2277777777777783,0.82,16.985500000000002,181.0,11.0446,1008.33
12682,33.81666666666667,37.91666666666666,0.5,0.4025,176.0,9.982,1014.82
12683,3.377777777777777,0.4999999999999992,0.8,11.0768,311.0,8.420300000000001,1026.73
12684,3.766666666666668,3.766666666666668,0.99,1.4973,45.0,0.6279,1017.42
12685,2.0166666666666684,-0.3944444444444449,0.86,8.1305,297.0,9.4024,1021.49
12686,2.550000000000002,0.1888888888888908,0.77,8.3076,158.0,9.7405,1023.05
12687,11.65,11.65,0.86,6.2951000000000015,180.0,15.1823,1015.76
12688,6.111111111111112,3.211111111111112,0.93,14.49,320.0,6.117999999999999,991.3
12689,22.63888888888889,22.63888888888889,0.52,4.508,223.0,10.2074,1019.52
12690,10.250000000000002,10.250000000000002,0.84,0.1449,330.0,15.826300000000002,1023.26
12691,17.194444444444443,17.194444444444443,0.72,26.7743,289.0,11.27,1012.31
12692,23.82222222222222,23.82222222222222,0.36,4.4597000000000016,14.0,9.982,1021.2
12693,11.733333333333333,11.733333333333333,0.87,13.4757,149.0,15.1823,1021.87
12694,15.211111111111114,15.211111111111114,0.65,14.3612,151.0,9.982,1015.99
12695,18.311111111111103,18.311111111111103,0.97,6.1502,337.0,14.7637,1008.67
12696,1.1111111111111112,-2.622222222222222,0.64,12.88,60.0,11.27,1031.8
12697,17.244444444444444,17.244444444444444,0.58,21.9282,199.0,11.2056,1003.72
12698,9.933333333333334,7.766666666666664,0.67,15.649200000000002,280.0,14.9086,1017.13
12699,0.0,-2.116666666666666,0.92,6.279,11.0,3.0589999999999997,1015.9
12700,7.333333333333335,5.966666666666668,0.79,7.695800000000001,181.0,9.982,1018.9
12701,-6.205555555555558,-12.533333333333335,0.93,17.3075,50.0,0.4508000000000001,1000.38
12702,17.777777777777782,17.777777777777782,0.91,9.66,340.0,14.9569,1016.75
12703,11.983333333333333,11.983333333333333,0.81,5.9248,33.0,14.9086,1022.88
12704,25.03333333333333,25.03333333333333,0.39,14.6188,118.0,10.3523,1013.04
12705,14.97777777777778,14.97777777777778,0.93,9.4507,349.0,5.0876,1012.14
12706,20.555555555555557,20.555555555555557,0.81,3.22,320.0,16.1,1015.0
12707,5.861111111111111,5.861111111111111,0.95,3.3327,323.0,9.982,1020.77
12708,10.972222222222221,10.972222222222221,1.0,4.652900000000002,138.0,2.1896000000000004,1017.71
12709,-0.19999999999999968,-4.3277777777777775,0.77,13.4113,240.0,11.3183,1018.49
12710,16.11111111111111,16.11111111111111,0.67,14.49,40.0,9.982,1019.6
12711,0.5999999999999991,0.5999999999999991,0.96,3.2683,276.0,0.3542,1030.31
12712,22.761111111111113,22.761111111111113,0.79,7.567000000000001,225.0,9.982,1013.76
12713,18.70555555555556,18.70555555555556,0.85,6.279,170.0,16.0517,1014.2
12714,9.983333333333333,7.583333333333332,0.72,17.838800000000006,159.0,11.0768,1010.73
12715,-5.0,-5.0,0.81,4.83,320.0,4.025,1006.7
12716,9.894444444444446,9.894444444444446,0.94,2.8497000000000003,109.0,7.985600000000002,1020.09
12717,19.90555555555555,19.90555555555555,0.76,14.3934,282.0,15.826300000000002,1007.8
12718,12.127777777777775,12.127777777777775,0.82,7.084000000000001,155.0,11.6081,1014.0
12719,7.6944444444444455,3.8000000000000016,0.76,27.2734,289.0,9.982,1016.91
12720,22.055555555555557,22.055555555555557,0.57,8.355900000000002,335.0,10.3523,1014.78
12721,0.2666666666666649,0.2666666666666649,0.93,2.3828,154.0,3.0429,1036.64
12722,17.816666666666666,17.816666666666666,0.31,10.8675,76.0,11.3988,1012.89
12723,13.888888888888891,13.888888888888891,0.55,24.15,150.0,9.982,1025.0
12724,-0.09999999999999984,-2.85,0.69,8.05,272.0,9.982,1017.39
